ood manufactured goods,All,$,200000000,1829000000
Imports,2021,11/09/2021,Saturday,All,Non-food manufactured goods,All,$,22000000,35601000000
Imports,2021,12/09/2021,Sunday,All,Non-food manufactured goods,All,$,38000000,35638000000
Imports,2021,13/09/2021,Monday,All,Non-food manufactured goods,All,$,208000000,35847000000
Imports,2021,14/09/2021,Tuesday,All,Non-food manufactured goods,All,$,242000000,36089000000
Imports,2021,15/09/2021,Wednesday,All,Non-food manufactured goods,All,$,204000000,36293000000
Imports,2021,16/09/2021,Thursday,All,Non-food manufactured goods,All,$,250000000,36543000000
Imports,2021,17/09/2021,Friday,All,Non-food manufactured goods,All,$,222000000,36765000000
Imports,2021,18/09/2021,Saturday,All,Non-food manufactured goods,All,$,17000000,36782000000
Imports,2021,19/09/2021,Sunday,All,Non-food manufactured goods,All,$,53000000,36836000000
Imports,2021,20/09/2021,Monday,All,Non-food manufactured goods,All,$,248000000,37084000000
Imports,2021,21/09/2021,Tuesday,All,Non-food manufactured goods,All,$,263000000,37347000000
Imports,2021,22/09/2021,Wednesday,All,Non-food manufactured goods,All,$,211000000,37558000000
Imports,2021,23/09/2021,Thursday,All,Non-food manufactured goods,All,$,233000000,37791000000
Imports,2021,24/09/2021,Friday,All,Non-food manufactured goods,All,$,175000000,37966000000
Imports,2021,25/09/2021,Saturday,All,Non-food manufactured goods,All,$,30000000,37996000000
Imports,2021,26/09/2021,Sunday,All,Non-food manufactured goods,All,$,45000000,38041000000
Imports,2021,27/09/2021,Monday,All,Non-food manufactured goods,All,$,202000000,38243000000
Imports,2021,28/09/2021,Tuesday,All,Non-food manufactured goods,All,$,174000000,38417000000
Imports,2021,29/09/2021,Wednesday,All,Non-food manufactured goods,All,$,155000000,38572000000
Imports,2021,30/09/2021,Thursday,All,Non-food manufactured goods,All,$,157000000,38729000000
Imports,2021,01/10/2021,Friday,All,Non-food manufactured goods,All,$,308000000,39037000000
Imports,2021,02/10/2021,Saturday,All,Non-food manufactured goods,All,$,15000000,39052000000
Imports,2021,03/10/2021,Sunday,All,Non-food manufactured goods,All,$,42000000,39094000000
Imports,2021,04/10/2021,Monday,All,Non-food manufactured goods,All,$,179000000,39273000000
Imports,2021,05/10/2021,Tuesday,All,Non-food manufactured goods,All,$,238000000,39511000000
Imports,2021,06/10/2021,Wednesday,All,Non-food manufactured goods,All,$,219000000,39730000000
Imports,2021,07/10/2021,Thursday,All,Non-food manufactured goods,All,$,218000000,39948000000
Imports,2021,08/10/2021,Friday,All,Non-food manufactured goods,All,$,228000000,40177000000
Imports,2021,09/10/2021,Saturday,All,Non-food manufactured goods,All,$,23000000,40200000000
Imports,2021,10/10/2021,Sunday,All,Non-food manufactured goods,All,$,44000000,40244000000
Imports,2021,11/10/2021,Monday,All,Non-food manufactured goods,All,$,217000000,40460000000
Imports,2021,12/10/2021,Tuesday,All,Non-food manufactured goods,All,$,218000000,40678000000
Imports,2021,13/10/2021,Wednesday,All,Non-food manufactured goods,All,$,227000000,40906000000
Imports,2021,14/10/2021,Thursday,All,Non-food manufactured goods,All,$,210000000,41116000000
Imports,2021,15/10/2021,Friday,All,Non-food manufactured goods,All,$,181000000,41297000000
Imports,2021,16/10/2021,Saturday,All,Non-food manufactured goods,All,$,29000000,41325000000
Imports,2021,17/10/2021,Sunday,All,Non-food manufactured goods,All,$,46000000,41371000000
Imports,2021,18/10/2021,Monday,All,Non-food manufactured goods,All,$,186000000,41557000000
Imports,2021,19/10/2021,Tuesday,All,Non-food manufactured goods,All,$,175000000,41732000000
Imports,2021,20/10/2021,Wednesday,All,Non-food manufactured goods,All,$,205000000,41937000000
Imports,2021,21/10/2021,Thursday,All,Non-food manufactured goods,All,$,338000000,42275000000
Imports,2021,22/10/2021,Friday,All,Non-food manufactured goods,All,$,318000000,42593000000
Imports,2021,23/10/2021,Saturday,All,Non-food manufactured goods,All,$,49000000,42642000000
Imports,2021,24/10/2021,Sunday,All,Non-food manufactured goods,All,$,43000000,42686000000
Imports,2021,25/10/2021,Monday,All,Non-food manufactured goods,All,$,48000000,42734000000
Imports,2021,26/10/2021,Tuesday,All,Non-food manufactured goods,All,$,315000000,43049000000
Imports,2021,27/10/2021,Wednesday,All,Non-food manufactured goods,All,$,232000000,43281000000
Imports,2021,28/10/2021,Thursday,All,Non-food manufactured goods,All,$,217000000,43498000000
Imports,2021,29/10/2021,Friday,All,Non-food manufactured goods,All,$,248000000,43746000000
Imports,2021,30/10/2021,Saturday,All,Non-food manufactured goods,All,$,25000000,43771000000
Imports,2021,31/10/2021,Sunday,All,Non-food manufactured goods,All,$,39000000,43811000000
Imports,2021,01/11/2021,Monday,All,Non-food manufactured goods,All,$,306000000,44117000000
Imports,2021,02/11/2021,Tuesday,All,Non-food manufactured goods,All,$,231000000,44348000000
Imports,2021,03/11/2021,Wednesday,All,Non-food manufactured goods,All,$,256000000,44604000000
Imports,2021,04/11/2021,Thursday,All,Non-food manufactured goods,All,$,300000000,44904000000
Imports,2021,05/11/2021,Friday,All,Non-food manufactured goods,All,$,207000000,45110000000
Imports,2021,06/11/2021,Saturday,All,Non-food manufactured goods,All,$,17000000,45127000000
Imports,2021,07/11/2021,Sunday,All,Non-food manufactured goods,All,$,46000000,45173000000
Imports,2021,08/11/2021,Monday,All,Non-food manufactured goods,All,$,202000000,45375000000
Imports,2021,09/11/2021,Tuesday,All,Non-food manufactured goods,All,$,215000000,45590000000
Imports,2021,10/11/2021,Wednesday,All,Non-food manufactured goods,All,$,254000000,45843000000
Imports,2021,11/11/2021,Thursday,All,Non-food manufactured goods,All,$,213000000,46057000000
Imports,2021,12/11/2021,Friday,All,Non-food manufactured goods,All,$,182000000,46239000000
Imports,2021,13/11/2021,Saturday,All,Non-food manufactured goods,All,$,17000000,46256000000
Imports,2021,14/11/2021,Sunday,All,Non-food manufactured goods,All,$,41000000,46297000000
Imports,2021,15/11/2021,Monday,All,Non-food manufactured goods,All,$,220000000,46517000000
Imports,2021,16/11/2021,Tuesday,All,Non-food manufactured goods,All,$,226000000,46743000000
Imports,2021,17/11/2021,Wednesday,All,Non-food manufactured goods,All,$,231000000,46974000000
Imports,2021,18/11/2021,Thursday,All,Non-food manufactured goods,All,$,202000000,47176000000
Imports,2021,19/11/2021,Friday,All,Non-food manufactured goods,All,$,207000000,47382000000
